Person_Age,Person_Income,Person_Home_Ownership,Person_Emp_Length,Loan_Intent,Loan_Grade,Loan_Amnt,Loan_Int_Rate,Loan_Status,Loan_Percent_Income,Cb_Person_Default_On_File,Cb_Person_Cred_Hist_Length
26,58000.0,MORTGAGE,2,PERSONAL,A,3000.0,6.92,0,0.05,0,4
25,65000.0,RENT,6,PERSONAL,D,7675.0,15.33,0,0.12,1,3
22,23400.0,RENT,4,EDUCATION,A,7700.0,5.99,1,0.33,0,2
24,52000.0,MORTGAGE,8,EDUCATION,D,5000.0,15.28,1,0.1,0,4
25,24000.0,RENT,6,PERSONAL,A,7700.0,8.9,1,0.32,0,3
24,58000.0,MORTGAGE,8,EDUCATION,C,8000.0,13.43,0,0.14,0,4
22,58000.0,MORTGAGE,1,VENTURE,A,4000.0,7.29,0,0.07,0,3
23,29772.0,RENT,3,PERSONAL,D,7700.0,16.77,1,0.26,1,4
22,58000.0,OWN,6,EDUCATION,D,10000.0,14.83,0,0.17,0,2
22,58000.0,MORTGAGE,4,MEDICAL,A,11050.0,6.54,0,0.19,0,4
25,58000.0,MORTGAGE,9,MEDICAL,A,8500.0,7.14,0,0.15,0,3
24,96408.0,RENT,1,EDUCATION,C,7700.0,12.53,0,0.08,1,4
22,19680.0,RENT,2,EDUCATION,D,7750.0,14.83,1,0.39,1,3
22,23000.0,RENT,2,EDUCATION,C,7750.0,13.48,1,0.34,1,4
24,24000.0,RENT,0,HOMEIMPROVEMENT,D,7750.0,17.27,1,0.32,0,3
23,58000.0,MORTGAGE,8,VENTURE,C,8000.0,13.61,0,0.14,1,3
26,24000.0,RENT,1,DEBTCONSOLIDATION,C,7750.0,14.35,1,0.32,0,3
23,58000.0,OWN,4,MEDICAL,C,6400.0,13.48,0,0.11,1,3
21,26000.0,RENT,2,MEDICAL,E,7750.0,16.7,1,0.3,1,2
25,58000.0,MORTGAGE,8,HOMEIMPROVEMENT,C,17500.0,13.11,0,0.3,1,4
21,26000.0,RENT,4,EDUCATION,C,7750.0,13.16,0,0.3,1,3
23,58000.0,OWN,4,MEDICAL,B,15000.0,10.25,0,0.26,0,3
26,58000.0,MORTGAGE,10,VENTURE,B,5000.0,10.62,0,0.09,0,2
23,58000.0,MORTGAGE,3,DEBTCONSOLIDATION,A,5000.0,7.14,0,0.09,0,2
26,29760.0,RENT,6,MEDICAL,B,7750.0,9.62,0,0.26,0,4
24,30000.0,RENT,6,EDUCATION,E,7750.0,16.82,0,0.26,1,2
24,33000.0,RENT,2,VENTURE,F,7750.0,18.535,1,0.23,0,2
23,29000.0,RENT,6,MEDICAL,D,7750.0,14.59,1,0.27,1,3
23,58000.0,MORTGAGE,0,EDUCATION,A,9600.0,7.51,0,0.17,0,3
25,58000.0,MORTGAGE,9,MEDICAL,B,10400.0,12.18,0,0.18,0,2
22,52000.0,MORTGAGE,6,VENTURE,D,6000.0,15.31,1,0.12,1,3
23,52000.0,MORTGAGE,7,PERSONAL,B,5000.0,11.48,1,0.1,0,2
22,48000.0,RENT,1,PERSONAL,A,7750.0,7.74,0,0.16,0,2
25,49000.0,RENT,2,MEDICAL,A,7750.0,9.63,0,0.16,0,4
25,100000.0,RENT,9,PERSONAL,B,7750.0,9.99,1,0.08,0,4
24,58000.0,MORTGAGE,6,DEBTCONSOLIDATION,A,2200.0,7.4,0,0.04,0,3
22,33000.0,RENT,5,DEBTCONSOLIDATION,B,7800.0,10.99,0,0.24,0,3
24,58000.0,MORTGAGE,0,HOMEIMPROVEMENT,A,3500.0,7.68,0,0.06,0,2
23,33000.0,RENT,0,PERSONAL,B,7800.0,10.95,1,0.24,0,2
24,33600.0,RENT,1,PERSONAL,D,7800.0,16.49,1,0.23,0,4
25,58000.0,MORTGAGE,4,MEDICAL,B,17000.0,10.95,0,0.29,0,4
22,58000.0,OWN,5,EDUCATION,C,4500.0,13.16,0,0.08,0,2
21,34000.0,RENT,5,DEBTCONSOLIDATION,C,7800.0,13.79,1,0.23,0,2
26,36000.0,RENT,3,VENTURE,C,7800.0,14.27,0,0.22,0,2
23,58000.0,OTHER,0,VENTURE,B,16000.0,12.21,0,0.28,0,4
22,58000.0,OTHER,3,DEBTCONSOLIDATION,C,15000.0,13.79,0,0.26,1,4
26,38000.0,RENT,6,VENTURE,B,7800.0,12.53,0,0.21,0,4
26,58000.0,MORTGAGE,5,MEDICAL,C,12000.0,13.16,0,0.21,1,4
24,40000.0,RENT,1,MEDICAL,A,7800.0,7.49,0,0.2,0,2
25,58000.0,MORTGAGE,2,PERSONAL,D,2750.0,12.86,0,0.05,1,4
25,58000.0,MORTGAGE,5,HOMEIMPROVEMENT,D,10000.0,13.24,0,0.17,0,4
22,52000.0,MORTGAGE,6,EDUCATION,D,10000.0,13.87,1,0.19,1,2
25,43000.0,RENT,2,VENTURE,A,7800.0,7.14,0,0.18,0,3
25,58000.0,MORTGAGE,5,EDUCATION,A,3150.0,6.17,0,0.05,0,4
26,43000.0,RENT,5,MEDICAL,A,7800.0,7.88,0,0.18,0,2
23,43955.0,RENT,7,EDUCATION,D,7800.0,15.62,0,0.18,0,3
23,45000.0,RENT,0,DEBTCONSOLIDATION,B,7800.0,12.69,0,0.17,0,4
24,45000.0,RENT,3,PERSONAL,A,7800.0,7.51,0,0.17,0,3
24,54000.0,RENT,2,DEBTCONSOLIDATION,A,7800.0,7.9,0,0.14,0,4
26,58125.0,MORTGAGE,10,VENTURE,B,6000.0,10.25,0,0.1,0,2
24,49000.0,RENT,2,VENTURE,D,7800.0,15.62,1,0.16,0,2
25,59000.0,RENT,2,VENTURE,B,7800.0,12.21,0,0.13,0,2
22,60000.0,RENT,6,VENTURE,D,7800.0,15.21,0,0.13,0,4
22,58200.0,MORTGAGE,1,EDUCATION,C,10000.0,12.53,0,0.17,0,2
23,58200.0,MORTGAGE,2,DEBTCONSOLIDATION,B,13000.0,10.99,0,0.22,0,2
23,59004.0,RENT,1,DEBTCONSOLIDATION,D,7800.0,15.99,1,0.13,1,3
26,78000.0,RENT,6,VENTURE,D,7800.0,16.77,0,0.1,0,3
23,80000.0,RENT,2,VENTURE,B,7800.0,9.99,0,0.1,0,2
26,85757.0,RENT,0,MEDICAL,B,7800.0,11.83,0,0.09,0,3
21,100000.0,RENT,1,DEBTCONSOLIDATION,A,7800.0,7.88,0,0.08,0,2
24,26000.0,RENT,3,MEDICAL,B,7850.0,9.96,0,0.3,0,2
22,32000.0,RENT,0,PERSONAL,D,7875.0,14.91,1,0.25,0,2
23,58500.0,MORTGAGE,6,MEDICAL,A,4000.0,8.0,0,0.07,0,2
25,58560.0,MORTGAGE,9,DEBTCONSOLIDATION,B,5000.0,10.59,0,0.09,0,4
23,58560.0,MORTGAGE,7,MEDICAL,B,8000.0,12.21,0,0.14,0,3
23,58600.0,MORTGAGE,6,PERSONAL,A,7800.0,7.9,0,0.13,0,4
22,28000.0,RENT,7,VENTURE,B,7900.0,9.99,0,0.28,0,2
22,58608.0,MORTGAGE,6,EDUCATION,A,12000.0,6.03,0,0.2,0,4
22,52650.0,MORTGAGE,1,DEBTCONSOLIDATION,F,19200.0,17.26,1,0.36,0,4
23,30000.0,RENT,4,DEBTCONSOLIDATION,C,7925.0,15.27,0,0.26,1,4
26,52704.0,MORTGAGE,8,HOMEIMPROVEMENT,B,3000.0,10.95,1,0.06,0,4
25,58750.0,MORTGAGE,6,HOMEIMPROVEMENT,D,6000.0,15.33,0,0.1,1,3
21,50700.0,RENT,5,VENTURE,B,7950.0,10.99,0,0.16,0,3
22,58800.0,MORTGAGE,6,EDUCATION,B,5100.0,10.99,0,0.09,0,4
22,14400.0,RENT,3,HOMEIMPROVEMENT,B,8000.0,9.99,1,0.56,0,4
21,15500.0,RENT,3,HOMEIMPROVEMENT,A,8000.0,7.51,1,0.52,0,4
24,16000.0,RENT,0,HOMEIMPROVEMENT,C,8000.0,13.57,1,0.5,0,2
21,58800.0,MORTGAGE,5,EDUCATION,D,25000.0,14.09,0,0.43,0,2
22,19200.0,RENT,4,HOMEIMPROVEMENT,D,8000.0,16.29,1,0.42,1,3
22,58896.0,MORTGAGE,6,PERSONAL,A,9500.0,6.76,0,0.16,0,3
24,19200.0,RENT,1,HOMEIMPROVEMENT,C,8000.0,13.61,1,0.42,1,3
26,58900.0,MORTGAGE,8,PERSONAL,A,6400.0,8.63,0,0.11,0,3
22,19800.0,RENT,4,MEDICAL,A,8000.0,7.49,1,0.4,0,4
21,58951.0,MORTGAGE,5,MEDICAL,A,3000.0,7.51,0,0.05,0,4
24,20000.0,RENT,5,EDUCATION,B,8000.0,10.99,1,0.4,0,4
21,20000.0,RENT,4,MEDICAL,B,8000.0,12.21,1,0.4,0,4
22,59000.0,MORTGAGE,5,MEDICAL,A,6000.0,7.49,0,0.1,0,2
26,59000.0,MORTGAGE,9,PERSONAL,A,6000.0,7.51,0,0.1,0,4
24,20000.0,RENT,0,MEDICAL,C,8000.0,12.41,1,0.4,1,4
23,59000.0,MORTGAGE,7,PERSONAL,A,3600.0,7.51,0,0.06,0,2
23,53000.0,MORTGAGE,6,DEBTCONSOLIDATION,B,6000.0,10.65,1,0.11,0,3
25,59000.0,MORTGAGE,5,HOMEIMPROVEMENT,A,6000.0,6.99,0,0.1,0,3
22,59000.0,MORTGAGE,6,EDUCATION,B,10000.0,10.99,0,0.17,0,4
22,21000.0,RENT,7,EDUCATION,D,8000.0,16.77,1,0.38,1,2
23,59000.0,MORTGAGE,5,EDUCATION,A,13000.0,5.42,0,0.22,0,4
23,59000.0,MORTGAGE,7,VENTURE,A,2000.0,5.42,0,0.03,0,2
26,59000.0,MORTGAGE,4,VENTURE,A,7800.0,6.99,0,0.13,0,2
22,59000.0,MORTGAGE,1,MEDICAL,A,15000.0,5.99,0,0.25,0,3
25,53000.0,MORTGAGE,9,MEDICAL,A,10625.0,7.49,1,0.2,0,4
22,59000.0,MORTGAGE,6,DEBTCONSOLIDATION,A,6400.0,7.49,0,0.11,0,4
22,21600.0,RENT,3,MEDICAL,B,8000.0,11.49,1,0.37,0,3
24,53000.0,MORTGAGE,6,MEDICAL,D,5000.0,15.62,1,0.09,0,4
23,59000.0,MORTGAGE,7,EDUCATION,A,9000.0,8.49,0,0.15,0,3
21,53000.0,MORTGAGE,4,PERSONAL,A,14400.0,7.49,1,0.27,0,2
25,21996.0,RENT,3,HOMEIMPROVEMENT,C,8000.0,13.98,1,0.36,1,2
24,22100.0,RENT,4,EDUCATION,C,8000.0,13.23,1,0.36,0,2
22,59000.0,MORTGAGE,1,EDUCATION,A,13375.0,6.92,0,0.23,0,4
22,53000.0,MORTGAGE,6,EDUCATION,C,25000.0,13.8,1,0.47,0,3
24,23000.0,RENT,0,HOMEIMPROVEMENT,C,8000.0,13.49,1,0.35,0,4
25,23000.0,RENT,4,HOMEIMPROVEMENT,D,8000.0,14.46,1,0.35,1,2
23,23148.0,RENT,0,DEBTCONSOLIDATION,B,8000.0,10.99,1,0.35,0,4
22,23400.0,RENT,2,MEDICAL,A,8000.0,8.59,1,0.34,0,2
22,59000.0,MORTGAGE,4,EDUCATION,A,20000.0,6.91,0,0.34,0,4
22,24000.0,RENT,0,EDUCATION,A,8000.0,7.49,1,0.33,0,2
24,59000.0,MORTGAGE,5,PERSONAL,A,8000.0,6.54,0,0.14,0,4
25,59000.0,OWN,6,HOMEIMPROVEMENT,A,5000.0,6.17,0,0.08,0,2
23,24000.0,RENT,7,PERSONAL,A,8000.0,7.29,1,0.33,0,2
21,59000.0,MORTGAGE,5,PERSONAL,B,5600.0,11.49,0,0.09,0,4
25,59000.0,MORTGAGE,7,EDUCATION,B,25000.0,10.62,0,0.42,0,3
26,59000.0,MORTGAGE,4,EDUCATION,B,3500.0,10.99,0,0.06,0,2
26,25000.0,RENT,1,MEDICAL,B,8000.0,11.71,1,0.32,0,4
25,25000.0,RENT,1,HOMEIMPROVEMENT,B,8000.0,12.42,1,0.32,0,3
22,25000.0,RENT,4,VENTURE,B,8000.0,10.74,1,0.32,0,4
23,59000.0,MORTGAGE,0,EDUCATION,B,21600.0,11.89,0,0.37,0,2
23,25000.0,RENT,6,PERSONAL,C,8000.0,13.61,1,0.32,1,4
22,25000.0,RENT,6,EDUCATION,B,8000.0,11.36,1,0.32,0,2
26,59000.0,MORTGAGE,7,HOMEIMPROVEMENT,B,500.0,9.76,0,0.01,0,2
25,59000.0,MORTGAGE,6,MEDICAL,A,5100.0,8.32,0,0.09,0,3
23,59004.0,OWN,3,VENTURE,A,4000.0,6.99,0,0.07,0,3
23,25200.0,RENT,1,DEBTCONSOLIDATION,C,8000.0,12.73,1,0.32,0,4
26,59020.0,MORTGAGE,10,PERSONAL,B,7000.0,10.0,0,0.12,0,2
22,26000.0,RENT,0,EDUCATION,B,8000.0,11.99,1,0.31,0,4
25,26000.0,RENT,4,MEDICAL,C,8000.0,12.87,1,0.31,0,4
24,27000.0,RENT,3,VENTURE,A,8000.0,8.9,0,0.3,0,4
26,27000.0,RENT,0,VENTURE,B,8000.0,11.11,0,0.3,0,4
21,27024.0,RENT,4,EDUCATION,A,8000.0,8.49,0,0.3,0,3
23,27996.0,RENT,0,HOMEIMPROVEMENT,D,8000.0,17.58,1,0.29,1,4
24,59393.0,MORTGAGE,4,DEBTCONSOLIDATION,B,2400.0,12.69,0,0.04,0,4
25,59400.0,MORTGAGE,9,EDUCATION,C,18500.0,12.73,0,0.31,0,2
25,59436.0,MORTGAGE,1,DEBTCONSOLIDATION,A,7500.0,6.76,0,0.13,0,3
25,28000.0,RENT,3,DEBTCONSOLIDATION,C,8000.0,14.65,0,0.29,1,4
26,59500.0,MORTGAGE,9,VENTURE,A,12000.0,6.62,0,0.2,0,3
24,59500.0,MORTGAGE,0,EDUCATION,B,4200.0,10.59,0,0.07,0,2
26,59500.0,MORTGAGE,8,PERSONAL,B,5100.0,10.37,0,0.09,0,4
21,28000.0,RENT,0,DEBTCONSOLIDATION,A,8000.0,7.51,0,0.29,0,4
21,28000.0,RENT,3,EDUCATION,B,8000.0,10.99,1,0.29,0,2
23,28000.0,RENT,8,DEBTCONSOLIDATION,A,8000.0,7.74,0,0.29,0,4
24,28000.0,RENT,9,DEBTCONSOLIDATION,C,8000.0,12.84,0,0.29,0,4
22,59600.0,MORTGAGE,6,PERSONAL,A,6000.0,5.42,0,0.1,0,3
25,59650.0,MORTGAGE,9,PERSONAL,C,10000.0,13.61,0,0.17,1,2
24,28590.0,RENT,7,MEDICAL,D,8000.0,15.65,0,0.28,1,2
26,59700.0,MORTGAGE,5,VENTURE,B,15000.0,10.99,0,0.25,0,4
26,59760.0,MORTGAGE,4,HOMEIMPROVEMENT,B,6000.0,9.99,0,0.1,0,2
22,53774.0,MORTGAGE,6,DEBTCONSOLIDATION,E,8600.0,19.42,1,0.16,0,2
22,28800.0,RENT,6,EDUCATION,B,8000.0,11.49,0,0.28,0,2
25,59796.0,MORTGAGE,4,HOMEIMPROVEMENT,B,7000.0,9.63,0,0.12,0,2
23,59800.0,MORTGAGE,7,VENTURE,C,15000.0,15.96,0,0.25,1,3
22,28800.0,RENT,0,MEDICAL,C,8000.0,13.72,0,0.28,1,2
26,53826.0,MORTGAGE,10,VENTURE,C,8500.0,14.79,1,0.16,0,3
24,28800.0,RENT,5,MEDICAL,A,8000.0,7.49,0,0.28,0,2
23,59928.0,OWN,7,EDUCATION,A,18000.0,6.91,0,0.3,0,3
23,53950.0,MORTGAGE,8,EDUCATION,E,15000.0,16.63,1,0.28,1,2
22,59959.0,MORTGAGE,4,EDUCATION,B,6000.0,10.99,0,0.1,0,3
26,28800.0,RENT,5,EDUCATION,D,8000.0,15.31,0,0.28,1,3
21,28800.0,RENT,5,MEDICAL,B,8000.0,9.88,0,0.28,0,2
23,30000.0,RENT,2,EDUCATION,B,8000.0,12.42,0,0.27,0,2
26,30000.0,RENT,0,EDUCATION,B,8000.0,9.91,1,0.27,0,2
24,30000.0,RENT,3,MEDICAL,E,8000.0,16.82,0,0.27,1,2
23,30000.0,RENT,0,MEDICAL,C,8000.0,13.49,0,0.27,1,2
22,30000.0,RENT,6,MEDICAL,A,8000.0,5.42,0,0.27,0,4
26,54000.0,MORTGAGE,10,HOMEIMPROVEMENT,B,3600.0,12.69,1,0.07,0,4
26,30000.0,RENT,5,PERSONAL,C,8000.0,12.99,0,0.27,0,2
23,60000.0,MORTGAGE,5,DEBTCONSOLIDATION,B,10000.0,11.71,0,0.17,0,4
22,30000.0,RENT,4,VENTURE,E,8000.0,16.82,1,0.27,0,3
26,60000.0,MORTGAGE,9,PERSONAL,C,7200.0,13.49,0,0.12,0,2
25,30000.0,RENT,6,DEBTCONSOLIDATION,B,8000.0,10.74,0,0.27,0,3
26,30000.0,RENT,1,MEDICAL,B,8000.0,10.0,0,0.27,0,3
24,30000.0,RENT,8,PERSONAL,B,8000.0,9.25,0,0.27,0,2
26,30000.0,RENT,3,EDUCATION,C,8000.0,12.61,0,0.27,1,4
24,60000.0,MORTGAGE,8,PERSONAL,A,18000.0,7.9,0,0.3,0,3
23,60000.0,MORTGAGE,7,EDUCATION,A,25850.0,7.9,0,0.43,0,4
24,30000.0,RENT,7,MEDICAL,C,8000.0,13.61,0,0.27,1,3
26,30000.0,RENT,4,MEDICAL,C,8000.0,13.98,0,0.27,0,2
22,60000.0,MORTGAGE,4,EDUCATION,A,12000.0,7.51,0,0.2,0,3
24,30000.0,RENT,5,VENTURE,C,8000.0,14.26,0,0.27,1,2
22,30000.0,RENT,3,VENTURE,B,8000.0,12.53,0,0.27,0,2
25,30000.0,RENT,5,PERSONAL,C,8000.0,12.87,0,0.27,0,4
23,30000.0,RENT,4,MEDICAL,B,8000.0,12.18,0,0.27,0,2
25,60000.0,MORTGAGE,4,DEBTCONSOLIDATION,C,1200.0,13.49,0,0.02,0,4
24,60000.0,MORTGAGE,8,EDUCATION,A,10000.0,6.03,0,0.17,0,3
23,60000.0,MORTGAGE,7,EDUCATION,A,10000.0,6.03,0,0.17,0,3
22,30000.0,RENT,0,PERSONAL,A,8000.0,9.32,0,0.27,0,4
23,60000.0,MORTGAGE,7,DEBTCONSOLIDATION,B,21000.0,11.71,0,0.35,0,4
21,30000.0,RENT,5,EDUCATION,B,8000.0,10.99,0,0.27,0,2
23,30188.0,RENT,3,PERSONAL,C,8000.0,14.65,0,0.27,0,2
22,30996.0,RENT,2,DEBTCONSOLIDATION,B,8000.0,11.49,0,0.26,0,2
23,60000.0,MORTGAGE,3,PERSONAL,C,12000.0,15.27,0,0.2,1,4
26,60000.0,MORTGAGE,2,MEDICAL,C,18000.0,13.49,0,0.3,0,4
26,31000.0,RENT,5,HOMEIMPROVEMENT,C,8000.0,14.27,1,0.26,1,3
26,60000.0,MORTGAGE,10,VENTURE,B,20000.0,12.69,0,0.33,0,2
24,31200.0,RENT,7,MEDICAL,B,8000.0,11.49,0,0.26,0,2
23,31200.0,RENT,6,VENTURE,B,8000.0,11.49,0,0.26,0,4
25,31416.0,RENT,5,PERSONAL,C,8000.0,12.61,0,0.25,1,4
23,54000.0,MORTGAGE,7,EDUCATION,B,21200.0,12.42,1,0.39,0,2
26,60000.0,MORTGAGE,8,HOMEIMPROVEMENT,B,12000.0,10.65,0,0.2,0,2
23,60000.0,OWN,5,EDUCATION,C,16000.0,14.27,0,0.27,1,4
25,32000.0,RENT,2,DEBTCONSOLIDATION,B,8000.0,10.62,0,0.25,0,3
24,60000.0,MORTGAGE,7,MEDICAL,A,20000.0,7.9,0,0.33,0,4
22,32400.0,RENT,6,EDUCATION,A,8000.0,7.9,0,0.25,0,2
23,33000.0,RENT,4,EDUCATION,C,8000.0,13.48,0,0.24,1,4
26,60000.0,MORTGAGE,4,EDUCATION,A,10000.0,6.03,0,0.17,0,4
24,54000.0,MORTGAGE,6,HOMEIMPROVEMENT,C,6300.0,14.65,1,0.12,1,2
22,33996.0,RENT,1,DEBTCONSOLIDATION,B,8000.0,10.51,1,0.24,0,3
22,34000.0,RENT,2,DEBTCONSOLIDATION,B,8000.0,9.91,0,0.24,0,4
23,60000.0,MORTGAGE,7,MEDICAL,A,7000.0,7.9,0,0.12,0,4
25,60000.0,MORTGAGE,9,EDUCATION,A,12000.0,7.9,0,0.2,0,3
24,60000.0,MORTGAGE,8,EDUCATION,B,7000.0,11.71,0,0.12,0,2
24,29000.0,RENT,4,HOMEIMPROVEMENT,B,8000.0,12.42,1,0.28,0,2
23,60000.0,MORTGAGE,7,MEDICAL,A,3000.0,8.9,0,0.05,0,4
23,60000.0,MORTGAGE,3,PERSONAL,B,12000.0,10.65,0,0.2,0,2
23,60000.0,MORTGAGE,6,EDUCATION,C,25600.0,13.48,0,0.43,0,4
22,60000.0,MORTGAGE,6,PERSONAL,A,10000.0,8.9,0,0.17,0,4
23,60000.0,MORTGAGE,0,PERSONAL,A,8000.0,7.51,0,0.13,0,2
22,35000.0,RENT,3,DEBTCONSOLIDATION,C,8000.0,14.27,0,0.23,0,3
24,35000.0,RENT,8,EDUCATION,A,8000.0,6.03,0,0.23,0,2
26,60000.0,MORTGAGE,3,EDUCATION,C,29800.0,14.27,0,0.5,0,4
25,60000.0,MORTGAGE,10,VENTURE,D,10000.0,16.77,0,0.17,0,3
25,60000.0,MORTGAGE,7,EDUCATION,D,12000.0,16.77,0,0.2,0,4
26,35000.0,RENT,10,PERSONAL,D,8000.0,15.31,0,0.23,0,3
22,35000.0,RENT,5,EDUCATION,A,8000.0,7.29,0,0.23,0,2
23,60000.0,OWN,2,MEDICAL,A,5000.0,6.03,0,0.08,0,3
24,60000.0,MORTGAGE,4,VENTURE,A,12000.0,7.9,0,0.2,0,3
23,60000.0,MORTGAGE,7,EDUCATION,A,15000.0,7.9,0,0.25,0,3
23,29000.0,RENT,0,VENTURE,F,8000.0,18.3,1,0.28,0,2
23,29000.0,RENT,7,EDUCATION,C,8000.0,12.73,1,0.28,0,3
22,60000.0,MORTGAGE,1,MEDICAL,A,10000.0,7.9,0,0.17,0,4
22,35000.0,RENT,1,VENTURE,C,8000.0,12.41,0,0.23,0,3
26,60000.0,MORTGAGE,10,PERSONAL,D,8000.0,16.77,0,0.13,0,2
25,60000.0,MORTGAGE,4,VENTURE,A,14000.0,7.9,0,0.23,0,2
25,60000.0,MORTGAGE,6,HOMEIMPROVEMENT,B,4000.0,12.69,0,0.07,0,2
22,35000.0,RENT,1,EDUCATION,B,8000.0,9.2,0,0.23,0,3
24,60000.0,MORTGAGE,6,DEBTCONSOLIDATION,A,10000.0,8.9,0,0.17,0,2
23,35004.0,RENT,7,VENTURE,A,8000.0,7.49,0,0.23,0,3
22,29570.0,RENT,6,DEBTCONSOLIDATION,D,8000.0,14.42,1,0.27,1,4
22,60000.0,MORTGAGE,6,EDUCATION,B,3950.0,10.65,0,0.07,0,2
22,60000.0,MORTGAGE,3,VENTURE,A,5000.0,7.9,0,0.08,0,2
26,60000.0,MORTGAGE,7,EDUCATION,A,16000.0,7.9,0,0.27,0,2
26,30000.0,RENT,6,HOMEIMPROVEMENT,C,8000.0,13.48,1,0.27,0,3
23,36000.0,RENT,0,EDUCATION,A,8000.0,7.51,0,0.22,0,2
22,30000.0,RENT,2,DEBTCONSOLIDATION,B,8000.0,11.11,1,0.27,0,3
25,60000.0,OWN,0,VENTURE,B,9000.0,9.91,0,0.15,0,3
24,60000.0,MORTGAGE,8,EDUCATION,B,3000.0,10.65,0,0.05,0,2
23,36000.0,RENT,5,VENTURE,B,8000.0,10.99,0,0.22,0,2
21,30000.0,RENT,3,VENTURE,E,8000.0,16.45,1,0.27,1,2
23,60000.0,OWN,7,VENTURE,A,11500.0,7.49,0,0.19,0,4
24,60000.0,MORTGAGE,9,HOMEIMPROVEMENT,B,1500.0,12.42,0,0.03,0,2
22,36000.0,RENT,4,EDUCATION,D,8000.0,15.33,0,0.22,0,2
25,60000.0,MORTGAGE,9,DEBTCONSOLIDATION,B,23275.0,12.42,0,0.39,0,3
22,60000.0,MORTGAGE,6,EDUCATION,B,6000.0,9.91,0,0.1,0,4
24,60000.0,MORTGAGE,2,DEBTCONSOLIDATION,B,10000.0,11.71,0,0.17,0,2
24,60000.0,MORTGAGE,9,VENTURE,A,3000.0,7.51,0,0.05,0,4
25,60000.0,MORTGAGE,1,HOMEIMPROVEMENT,C,5000.0,15.27,0,0.08,1,2
24,36000.0,RENT,8,VENTURE,B,8000.0,11.48,0,0.22,0,4
25,60000.0,MORTGAGE,9,DEBTCONSOLIDATION,A,9600.0,6.03,0,0.16,0,3
24,60000.0,MORTGAGE,4,EDUCATION,A,4000.0,7.9,0,0.07,0,3
26,36903.0,RENT,3,DEBTCONSOLIDATION,B,8000.0,12.21,0,0.22,0,2
22,30996.0,RENT,6,EDUCATION,A,8000.0,7.14,1,0.26,0,4
25,60000.0,MORTGAGE,4,MEDICAL,A,8650.0,7.51,0,0.14,0,2
22,37000.0,RENT,0,EDUCATION,A,8000.0,8.94,0,0.22,0,2
23,60000.0,MORTGAGE,7,PERSONAL,A,6000.0,8.9,0,0.1,0,4
22,60000.0,OWN,0,VENTURE,A,13250.0,7.9,0,0.22,0,3
25,31008.0,RENT,7,MEDICAL,D,8000.0,15.31,1,0.26,0,3
23,60000.0,MORTGAGE,6,EDUCATION,A,1200.0,6.03,0,0.02,0,3
22,31200.0,RENT,0,PERSONAL,D,8000.0,14.3,1,0.26,1,3
23,37440.0,RENT,8,EDUCATION,E,8000.0,14.18,0,0.21,0,2
23,37500.0,RENT,2,VENTURE,C,8000.0,14.26,0,0.21,0,4
24,37648.0,RENT,0,MEDICAL,A,8000.0,7.29,0,0.21,0,2
22,60000.0,OWN,6,MEDICAL,B,1000.0,10.99,0,0.02,0,2
22,60000.0,OWN,7,VENTURE,D,15000.0,16.49,0,0.25,1,2
24,54000.0,MORTGAGE,1,DEBTCONSOLIDATION,A,1500.0,5.42,1,0.03,0,3
22,60000.0,MORTGAGE,6,EDUCATION,B,16800.0,11.99,0,0.28,0,3
24,37876.0,RENT,4,MEDICAL,B,8000.0,9.63,0,0.21,0,2
23,60000.0,MORTGAGE,7,EDUCATION,A,12000.0,5.99,0,0.2,0,3
22,60000.0,MORTGAGE,6,DEBTCONSOLIDATION,C,18000.0,12.99,0,0.3,0,2
22,60000.0,MORTGAGE,6,EDUCATION,D,2500.0,15.99,0,0.04,0,3
22,60000.0,MORTGAGE,1,MEDICAL,B,6750.0,10.99,0,0.11,0,4
25,60000.0,MORTGAGE,6,VENTURE,D,8400.0,16.89,0,0.14,0,3
23,38000.0,RENT,5,PERSONAL,B,8000.0,10.65,0,0.21,0,3
23,60000.0,MORTGAGE,4,EDUCATION,A,16000.0,7.49,0,0.27,0,3
26,38000.0,RENT,4,MEDICAL,B,8000.0,12.69,0,0.21,0,4
24,38000.0,RENT,8,MEDICAL,B,8000.0,11.49,0,0.21,0,2
23,60000.0,MORTGAGE,8,EDUCATION,B,21000.0,10.99,0,0.35,0,3
25,60000.0,MORTGAGE,2,PERSONAL,B,6900.0,9.99,0,0.12,0,3
25,60000.0,MORTGAGE,10,DEBTCONSOLIDATION,B,10000.0,11.49,0,0.17,0,2
26,60000.0,MORTGAGE,3,HOMEIMPROVEMENT,A,2000.0,7.49,0,0.03,0,4
22,60000.0,MORTGAGE,5,DEBTCONSOLIDATION,A,8000.0,6.99,0,0.13,0,4
23,60000.0,MORTGAGE,5,EDUCATION,A,8850.0,6.99,0,0.15,0,3
26,54000.0,MORTGAGE,10,EDUCATION,A,8500.0,5.42,1,0.16,0,3
23,38000.0,RENT,0,MEDICAL,A,8000.0,6.17,0,0.21,0,2
22,38004.0,RENT,2,DEBTCONSOLIDATION,B,8000.0,11.36,0,0.21,0,3
22,38400.0,RENT,6,EDUCATION,A,8000.0,7.88,0,0.21,0,4
23,32698.0,RENT,3,DEBTCONSOLIDATION,F,8000.0,18.43,1,0.24,1,3
